filename,category,split,filepath,extracted_text,text_length,has_text
sociolla15_png.rf.b9eac8c28502b2cfa9b41a84b2223b93.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla15_png.rf.b9eac8c28502b2cfa9b41a84b2223b93.jpg,,0,False
sociolla16_png.rf.8c95b43fbc050497f3f4e8530da9cf2a.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla16_png.rf.8c95b43fbc050497f3f4e8530da9cf2a.jpg,,0,False
sociolla17_png.rf.d089362a57f6091f2870e121e5b76898.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla17_png.rf.d089362a57f6091f2870e121e5b76898.jpg,,0,False
sociolla18_png.rf.ab28d3bf3d7caacd07ed7211225e9b0e.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla18_png.rf.ab28d3bf3d7caacd07ed7211225e9b0e.jpg,,0,False
sociolla1_png.rf.ab072d28f8e091b33549535e4e10eee8.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla1_png.rf.ab072d28f8e091b33549535e4e10eee8.jpg,,0,False
sociolla20_png.rf.83d6c0516e75a547ea52605092318bb1.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla20_png.rf.83d6c0516e75a547ea52605092318bb1.jpg,,0,False
sociolla2_png.rf.981a0e250ea84ae2cd44e004c8074ad9.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla2_png.rf.981a0e250ea84ae2cd44e004c8074ad9.jpg,,0,False
sociolla3_png.rf.bd03a7fb8e4918513b7cb130da770cc3.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla3_png.rf.bd03a7fb8e4918513b7cb130da770cc3.jpg,,0,False
sociolla5_png.rf.89bc2469e2b2e9a561ac9eff31b502a7.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla5_png.rf.89bc2469e2b2e9a561ac9eff31b502a7.jpg,,0,False
sociolla7_png.rf.1653f2b8843e6c2b8d659b20d27969a3.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla7_png.rf.1653f2b8843e6c2b8d659b20d27969a3.jpg,,0,False
sociolla8_png.rf.60e2d7d6a5442b2e5c9bb85efed7fbd4.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla8_png.rf.60e2d7d6a5442b2e5c9bb85efed7fbd4.jpg,,0,False
sociolla9_png.rf.fb09ff2ab59f5e60d2dbc063ab1defcf.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\sociolla9_png.rf.fb09ff2ab59f5e60d2dbc063ab1defcf.jpg,,0,False
watsons10_png.rf.4e815669898a0023387b2aa39ea2be6f.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons10_png.rf.4e815669898a0023387b2aa39ea2be6f.jpg,,0,False
watsons12_png.rf.48bd2ff9c230672766f28ac0dee3e061.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons12_png.rf.48bd2ff9c230672766f28ac0dee3e061.jpg,,0,False
watsons13_png.rf.60e828c658d44419cd03ccb7fefb27a2.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons13_png.rf.60e828c658d44419cd03ccb7fefb27a2.jpg,,0,False
watsons14_png.rf.ee6222a20a1a499ba9b61a9e9342ebc1.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons14_png.rf.ee6222a20a1a499ba9b61a9e9342ebc1.jpg,,0,False
watsons17_png.rf.634acab8dc270a3027a4779e8d9e75c9.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons17_png.rf.634acab8dc270a3027a4779e8d9e75c9.jpg,,0,False
watsons18_png.rf.c4a6f2709f1cc5104a55c8a0cbfb8592.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons18_png.rf.c4a6f2709f1cc5104a55c8a0cbfb8592.jpg,,0,False
watsons19_png.rf.6c491205f3d52d741dae8d2653e14e57.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons19_png.rf.6c491205f3d52d741dae8d2653e14e57.jpg,,0,False
watsons1_png.rf.e0d1718fb31c398907b1263db2f4e2c7.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons1_png.rf.e0d1718fb31c398907b1263db2f4e2c7.jpg,,0,False
watsons3_png.rf.f204639ca66c15a4bb53400f85d1b559.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons3_png.rf.f204639ca66c15a4bb53400f85d1b559.jpg,,0,False
watsons4_png.rf.ff22e5b2067f8a0429fd6a9325a94606.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons4_png.rf.ff22e5b2067f8a0429fd6a9325a94606.jpg,,0,False
watsons5_png.rf.5d8e12d4fadc5600f60daa9852c99d5e.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons5_png.rf.5d8e12d4fadc5600f60daa9852c99d5e.jpg,,0,False
watsons6_png.rf.75f894247de9028f30d7efaf727d7c8d.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons6_png.rf.75f894247de9028f30d7efaf727d7c8d.jpg,,0,False
watsons7_png.rf.963105a64840e4874024ebfbf023a4d7.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons7_png.rf.963105a64840e4874024ebfbf023a4d7.jpg,,0,False
watsons8_png.rf.00ef5ad450493077bdfcf2eea4c1b32c.jpg,Beauty,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\train\images\watsons8_png.rf.00ef5ad450493077bdfcf2eea4c1b32c.jpg,,0,False
sociolla10_png.rf.a5d6d8fb6654874ebc2b9fc66f0e1312.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\sociolla10_png.rf.a5d6d8fb6654874ebc2b9fc66f0e1312.jpg,,0,False
sociolla12_png.rf.39b58f72be3283b48b0c8f936074ab2b.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\sociolla12_png.rf.39b58f72be3283b48b0c8f936074ab2b.jpg,,0,False
sociolla14_png.rf.dca01899f350433c181aa8a9804743f0.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\sociolla14_png.rf.dca01899f350433c181aa8a9804743f0.jpg,,0,False
sociolla19_png.rf.a02b59e7a59e78bafc90df3db70c7d58.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\sociolla19_png.rf.a02b59e7a59e78bafc90df3db70c7d58.jpg,,0,False
sociolla6_png.rf.3d352a266bdfa61db77c927b3fa98bd7.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\sociolla6_png.rf.3d352a266bdfa61db77c927b3fa98bd7.jpg,,0,False
watsons15_png.rf.4e996c8c27781703eceb1bbf4ae08983.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\watsons15_png.rf.4e996c8c27781703eceb1bbf4ae08983.jpg,,0,False
watsons20_png.rf.37dfc4b031bf5688bbb740863ce13a58.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\watsons20_png.rf.37dfc4b031bf5688bbb740863ce13a58.jpg,,0,False
watsons2_png.rf.6c545d2f06befb38ac89e8a4e285584c.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\watsons2_png.rf.6c545d2f06befb38ac89e8a4e285584c.jpg,,0,False
watsons9_png.rf.b4e344849d25a3633333eb7b15ce15dd.jpg,Beauty,valid,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\valid\images\watsons9_png.rf.b4e344849d25a3633333eb7b15ce15dd.jpg,,0,False
guardian10_png.rf.3ef684fec3bc3393d8a1d5c232a344e4.jpg,Beauty,test,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\test\images\guardian10_png.rf.3ef684fec3bc3393d8a1d5c232a344e4.jpg,,0,False
guardian1_png.rf.501b4c49a925f135473609b35f92070d.jpg,Beauty,test,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\test\images\guardian1_png.rf.501b4c49a925f135473609b35f92070d.jpg,,0,False
guardian6_png.rf.deaa0d9cd745d4a5d56ee244dfd8dbef.jpg,Beauty,test,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\test\images\guardian6_png.rf.deaa0d9cd745d4a5d56ee244dfd8dbef.jpg,,0,False
sociolla4_png.rf.5bb881823b37dffcefab7770dde4533f.jpg,Beauty,test,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\test\images\sociolla4_png.rf.5bb881823b37dffcefab7770dde4533f.jpg,,0,False
watsons16_png.rf.3789e3ece70b8e99ef80b773631dfa88.jpg,Beauty,test,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\Beauty\test\images\watsons16_png.rf.3789e3ece70b8e99ef80b773631dfa88.jpg,,0,False
bk10_png.rf.a09d4d3eba52075988f458187dde8042.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk10_png.rf.a09d4d3eba52075988f458187dde8042.jpg,,0,False
bk11_png.rf.5e73331cbad284ac73af4c95f03e7b30.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk11_png.rf.5e73331cbad284ac73af4c95f03e7b30.jpg,,0,False
bk12_png.rf.dcc4ed6c5df82667cd99dc26427c2f73.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk12_png.rf.dcc4ed6c5df82667cd99dc26427c2f73.jpg,,0,False
bk13_png.rf.d8920ea3593fa67b5ef4fd4c2411b5d9.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk13_png.rf.d8920ea3593fa67b5ef4fd4c2411b5d9.jpg,,0,False
bk14_png.rf.f32ff9d42c6f68029e6b7b37ff71dae1.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk14_png.rf.f32ff9d42c6f68029e6b7b37ff71dae1.jpg,,0,False
bk16_png.rf.b0cec335400a814968030d81e1a09254.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk16_png.rf.b0cec335400a814968030d81e1a09254.jpg,,0,False
bk17_png.rf.f7d4219a5b83caf39219c1d4a40dda7b.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk17_png.rf.f7d4219a5b83caf39219c1d4a40dda7b.jpg,,0,False
bk19_png.rf.79df4b9a5802796bef74004accd7ee6d.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk19_png.rf.79df4b9a5802796bef74004accd7ee6d.jpg,,0,False
bk1_png.rf.28857a6db21d231898a989c30c920ddb.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk1_png.rf.28857a6db21d231898a989c30c920ddb.jpg,,0,False
bk2_png.rf.d6814253513553e4f6aed9ad9a4f7cbc.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk2_png.rf.d6814253513553e4f6aed9ad9a4f7cbc.jpg,,0,False
bk3_png.rf.fddb62fd64e661937120be8d18f5df1f.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk3_png.rf.fddb62fd64e661937120be8d18f5df1f.jpg,,0,False
bk4_png.rf.17f1266878a8c9d37c9b0b792c7e778a.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk4_png.rf.17f1266878a8c9d37c9b0b792c7e778a.jpg,,0,False
bk5_png.rf.19bb935f266e4bcaaca3fe407d79425d.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk5_png.rf.19bb935f266e4bcaaca3fe407d79425d.jpg,,0,False
bk7_png.rf.12b578f2ab11e7322c777e947be45b7f.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk7_png.rf.12b578f2ab11e7322c777e947be45b7f.jpg,,0,False
bk8_png.rf.55d1bb430587a5380b59d8e4cedd9fae.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\bk8_png.rf.55d1bb430587a5380b59d8e4cedd9fae.jpg,,0,False
fore10_png.rf.1a5f6d4a9717c0fb81cb39c383d2e75f.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore10_png.rf.1a5f6d4a9717c0fb81cb39c383d2e75f.jpg,,0,False
fore13_png.rf.614a3054bdaef1ba86de378e2807ef3d.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore13_png.rf.614a3054bdaef1ba86de378e2807ef3d.jpg,,0,False
fore14_png.rf.5c25c5212ad104c85909207234a069c8.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore14_png.rf.5c25c5212ad104c85909207234a069c8.jpg,,0,False
fore15_png.rf.f5ee8f3b8d1972563cd849f3ad5ca272.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore15_png.rf.f5ee8f3b8d1972563cd849f3ad5ca272.jpg,,0,False
fore16_png.rf.3fce136042f4aad2a98c731af1fbdd74.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore16_png.rf.3fce136042f4aad2a98c731af1fbdd74.jpg,,0,False
fore19_png.rf.2954267da762c9a34b7e8edd0aca2edd.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore19_png.rf.2954267da762c9a34b7e8edd0aca2edd.jpg,,0,False
fore1_jpeg.rf.7e9eb12ed553a9f777d59744a2695e32.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore1_jpeg.rf.7e9eb12ed553a9f777d59744a2695e32.jpg,,0,False
fore20_png.rf.df375ef2a8ec971bac59cc850438be2f.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore20_png.rf.df375ef2a8ec971bac59cc850438be2f.jpg,,0,False
fore2_png.rf.e0b308bb22726cb880d91c578f36a47d.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore2_png.rf.e0b308bb22726cb880d91c578f36a47d.jpg,,0,False
fore4_png.rf.9c643a8e09f6fc9816d97e5547809580.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore4_png.rf.9c643a8e09f6fc9816d97e5547809580.jpg,,0,False
fore5_png.rf.946055e46213c84fec49312754172b3f.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore5_png.rf.946055e46213c84fec49312754172b3f.jpg,,0,False
fore6_png.rf.66eaee8a86ab8f5ba67049c3fe851559.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore6_png.rf.66eaee8a86ab8f5ba67049c3fe851559.jpg,,0,False
fore7_png.rf.1afb4996fa9c9b9669f7a4daf4aa5a0a.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore7_png.rf.1afb4996fa9c9b9669f7a4daf4aa5a0a.jpg,,0,False
fore8_png.rf.77c4758ce8a2c713f35c3a3b07126e48.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore8_png.rf.77c4758ce8a2c713f35c3a3b07126e48.jpg,,0,False
fore9_png.rf.793d0d9ef8825fa9ede4cad4e0bca357.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\fore9_png.rf.793d0d9ef8825fa9ede4cad4e0bca357.jpg,,0,False
kopken1_png.rf.68d60d691e2c50c64bf78f5093669f0b.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\kopken1_png.rf.68d60d691e2c50c64bf78f5093669f0b.jpg,,0,False
mako11_png.rf.e8b63d93df6812de5c135979d18de3f9.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako11_png.rf.e8b63d93df6812de5c135979d18de3f9.jpg,,0,False
mako12_png.rf.429785457dbcd40e5c3b4b2c6c717643.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako12_png.rf.429785457dbcd40e5c3b4b2c6c717643.jpg,,0,False
mako13_png.rf.27767e5f771e695b4dcfaa0ec35f0693.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako13_png.rf.27767e5f771e695b4dcfaa0ec35f0693.jpg,,0,False
mako14_png.rf.e7e83b08383c6d7f108ec71afc901c4d.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako14_png.rf.e7e83b08383c6d7f108ec71afc901c4d.jpg,,0,False
mako16_png.rf.2c4152ed575e6fa80fab3881df8af9f0.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako16_png.rf.2c4152ed575e6fa80fab3881df8af9f0.jpg,,0,False
mako17_png.rf.975aca6f5298093b3ffc1eb0814babe8.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako17_png.rf.975aca6f5298093b3ffc1eb0814babe8.jpg,,0,False
mako18_png.rf.d01ae218af1e7cc147a98043e4732e73.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako18_png.rf.d01ae218af1e7cc147a98043e4732e73.jpg,,0,False
mako2_png.rf.017ff54f2d571e2ab97b7272c12c88c0.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako2_png.rf.017ff54f2d571e2ab97b7272c12c88c0.jpg,,0,False
mako5_png.rf.a552f1c2384341617bda78070b0a6e63.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako5_png.rf.a552f1c2384341617bda78070b0a6e63.jpg,,0,False
mako6_png.rf.876d59c9d073c92bd7e3088988f6f49d.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako6_png.rf.876d59c9d073c92bd7e3088988f6f49d.jpg,,0,False
mako7_png.rf.74b21e23fc87b8dfb143f6c9d86c2b55.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mako7_png.rf.74b21e23fc87b8dfb143f6c9d86c2b55.jpg,,0,False
mcd10_png.rf.68ff97f01fa2fe77065f1e2c58ad01a4.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd10_png.rf.68ff97f01fa2fe77065f1e2c58ad01a4.jpg,,0,False
mcd11_png.rf.c950096c4831dd57d3be70e36fe2555a.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd11_png.rf.c950096c4831dd57d3be70e36fe2555a.jpg,,0,False
mcd12_png.rf.4d5c9dca7be5c9f2432f3011a222f19c.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd12_png.rf.4d5c9dca7be5c9f2432f3011a222f19c.jpg,,0,False
mcd15_png.rf.f7abc87bd55393aee246d76df0fe9657.jpg,F&B,train,C:\Nizam\DBS-Foundation\Capstone - Ai Eng - Spendly_ Workspace\data\F&B\train\images\mcd15_png.rf.f7abc87bd55393aee246d76df0fe9657.jpg,,0,False
